exclusion_reason,_source_row,sales_value,manufacturer,product,region,retailer,date,percent_time_on_promo,store_count,current_price,4_weeks_volume_growth_percent,sales_volume,4_weeks_value_growth_percent,percent_sales_on_promo
EMPTY_METRICS,320,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Mpumalanga,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,321,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Mpumalanga,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,325,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Cash & Carry,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,326,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Checkers,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,327,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Checkers,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,328,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Checkers,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,329,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Checkers,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,334,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,OK Foods,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,336,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,337,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,338,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,339,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,340,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,343,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,344,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,345,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,346,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,351,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite Mini,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,352,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite Mini,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,353,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Shoprite Mini,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,358,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,359,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,360,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,365,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,366,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,367,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,368,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Non-sa,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,372,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,Game,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,373,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,Game,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,374,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,Game,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,377,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,378,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,379,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,380,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,384,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,386,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,President Hyper,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,387,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,President Hyper,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,388,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,389,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,390,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,North West,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,394,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Northern Cape,Game,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,395,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Northern Cape,Game,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,396,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Northern Cape,Game,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,400,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,Game,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,401,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,Game,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,402,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,Game,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,403,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,Game,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,408,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Clothing,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,409,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,410,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,411,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,412,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,416,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,417,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,418,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,419,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,424,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Hypermarket,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,425,,Adcock Ingram,Plush All Purpose Cleaner Cream Lavender 750ml,Western Cape,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,428,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,429,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,430,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,434,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,435,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,436,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,437,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Eastern Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,441,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,445,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,446,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,448,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,PnP Mini Market,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,450,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,451,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,452,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Free State,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,454,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,KwikSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,455,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,KwikSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,458,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Clothing,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,459,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,460,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,461,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,462,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,467,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,468,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,469,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,470,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,475,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Hypermarket,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,476,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Hypermarket,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,477,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Hypermarket,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,478,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Hypermarket,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,485,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Mini Market,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,486,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Mini Market,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,487,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,PnP Mini Market,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,490,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,491,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,492,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,493,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,495,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,496,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,497,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,498,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Gauteng,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,503,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,504,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,505,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,506,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,511,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,512,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,513,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,517,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Kwazulu-natal,PnP Hypermarket,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,519,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,520,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,521,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,522,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,525,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,529,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Limpopo,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,533,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,536,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,537,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,538,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,540,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,PnP Local,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,544,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,545,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,546,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,547,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Mpumalanga,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,552,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Cash & Carry,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,553,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Cash & Carry,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,554,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Cash & Carry,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,555,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Checkers,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,556,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Checkers,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,557,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Checkers,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,558,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Checkers,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,564,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,565,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,566,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,567,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,569,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,570,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,571,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,572,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,577,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite Mini,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,578,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite Mini,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,579,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite Mini,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,580,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Shoprite Mini,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,585,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,587,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,588,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,589,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Non-sa,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,596,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,PnP Family,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,597,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,598,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,603,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,President Hyper,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,604,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,President Hyper,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,605,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,President Hyper,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,606,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,607,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,608,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,609,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,Spar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,610,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,SuperSpar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,611,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,SuperSpar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,612,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,SuperSpar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,613,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,North West,SuperSpar,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,616,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,PnP Corporate,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,617,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,PnP Corporate,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,618,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,PnP Family,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,619,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,PnP Family,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,620,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,PnP Family,2025-08-17,,,,-1.0,,-1.0,
EMPTY_METRICS,621,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,Spar,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,622,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,Spar,2025-08-03,,,,-1.0,,-1.0,
EMPTY_METRICS,623,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Northern Cape,Spar,2025-08-10,,,,-1.0,,-1.0,
EMPTY_METRICS,625,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Western Cape,PnP Corporate,2025-07-27,,,,-1.0,,-1.0,
EMPTY_METRICS,626,,Adcock Ingram,Plush All Purpose Cleaner Cream Lemon 750ml,Western Cape,PnP Corporate,2025-08-03,,,,-1.0,,-1.0,
